masters_year,full_name,total_score,prior_score,masters_last5,usopen_last5,british_last5,pga_last5,made_cut,top_10,champion
2015,Brandt Snedeker,315,295,0,0,0,0,0,0,0
2015,Brendon Todd,315,315,0,0,0,0,0,0,0
2015,Brian Harman,315,315,0,0,0,0,0,0,0
2015,Byron Meth,315,315,0,0,0,0,0,0,0
2015,Camilo Villegas,315,315,0,0,0,0,0,0,0
2015,Corey Conners,315,315,0,0,0,0,0,0,0
2015,Fred Couples,315,290,0,0,0,0,0,0,0
2015,Gary Woodland,315,292,0,0,0,0,0,0,0
2015,Gunn Yang,315,315,0,0,0,0,0,0,0
2015,Ian Woosnam,315,315,0,0,0,0,0,0,0
2015,J.B. Holmes,315,315,0,0,0,0,0,0,0
2015,James Hahn,315,315,0,0,0,0,0,0,0
2015,Jim Furyk,315,289,0,0,0,0,0,0,0
2015,Joost Luiten,315,292,0,0,0,0,0,0,0
2015,José María Olazábal,315,294,0,0,0,0,0,0,0
2015,Kevin Stadler,315,288,0,0,0,0,0,0,0
2015,Larry Mize,315,304,0,0,0,0,0,0,0
2015,Luke Donald,315,315,0,0,0,0,0,0,0
2015,Martin Kaymer,315,293,0,1,0,1,0,0,0
2015,Matias Dominguez,315,315,0,0,0,0,0,0,0
2015,Matt Every,315,315,0,0,0,0,0,0,0
2015,Miguel Angel Jiménez,315,284,0,0,0,0,0,0,0
2015,Mike Weir,315,297,0,0,0,0,0,0,0
2015,Mikko Ilonen,315,315,0,0,0,0,0,0,0
2015,Padraig Harrington,315,315,0,0,0,0,0,0,0
2015,Robert Streb,315,315,0,0,0,0,0,0,0
2015,Sandy Lyle,315,297,0,0,0,0,0,0,0
2015,Scott Harvey,315,315,0,0,0,0,0,0,0
2015,Shane Lowry,315,315,0,0,0,0,0,0,0
2015,Stephen Gallacher,315,294,0,0,0,0,0,0,0
2015,Thomas Bjørn,315,288,0,0,0,0,0,0,0
2015,Tom Watson,315,315,0,0,0,0,0,0,0
2015,Trevor Immelman,315,315,0,0,0,0,0,0,0
2015,Victor Dubuisson,315,315,0,0,0,0,0,0,0
2016,Danny Willett,283,289,0,0,0,0,1,1,1
2016,Jordan Spieth,286,270,1,1,0,0,1,1,0
2016,Lee Westwood,286,290,0,0,0,0,1,1,0
2016,Dustin Johnson,287,279,0,0,0,0,1,1,0
2016,J.B. Holmes,287,315,0,0,0,0,1,1,0
2016,Paul Casey,287,279,0,0,0,0,1,1,0
2016,Hideki Matsuyama,288,277,0,0,0,0,1,1,0
2016,Matthew Fitzpatrick,288,315,0,0,0,0,1,1,0
2016,Søren Kjeldsen,288,315,0,0,0,0,1,1,0
2016,Brandt Snedeker,289,315,0,0,0,0,1,1,0
2016,Daniel Berger,289,315,0,0,0,0,1,1,0
2016,Jason Day,289,287,0,0,0,1,1,1,0
2016,Justin Rose,289,274,0,1,0,0,1,1,0
2016,Rory McIlroy,289,276,0,1,1,2,1,1,0
2016,Kiradech Aphibarnrat,291,315,0,0,0,0,1,0,0
2016,Louis Oosthuizen,291,284,0,0,0,0,1,0,0
2016,Billy Horschel,292,315,0,0,0,0,1,0,0
2016,Danny Lee,292,315,0,0,0,0,1,0,0
2016,Emiliano Grillo,292,315,0,0,0,0,1,0,0
2016,Rafa Cabrera Bello,292,315,0,0,0,0,1,0,0
2016,Brooks Koepka,293,288,0,0,0,0,1,0,0
2016,Bryson DeChambeau,293,315,0,0,0,0,1,0,0
2016,Jamie Donaldson,293,288,0,0,0,0,1,0,0
2016,Ángel Cabrera,294,286,0,0,0,0,1,0,0
2016,Bernhard Langer,294,315,0,0,0,0,1,0,0
2016,Bill Haas,294,282,0,0,0,0,1,0,0
2016,Henrik Stenson,294,284,0,0,0,0,1,0,0
2016,Matt Kuchar,294,290,0,0,0,0,1,0,0
2016,Charley Hoffman,295,280,0,0,0,0,1,0,0
2016,Jimmy Walker,295,289,0,0,0,0,1,0,0
2016,Scott Piercy,295,315,0,0,0,0,1,0,0
2016,Smylie Kaufman,295,315,0,0,0,0,1,0,0
2016,Webb Simpson,295,287,0,1,0,0,1,0,0
2016,Bernd Wiesberger,296,286,0,0,0,0,1,0,0
2016,Kevin Streelman,296,282,0,0,0,0,1,0,0
2016,Sergio Garcia,296,283,0,0,0,0,1,0,0
2016,Bubba Watson,297,289,2,0,0,0,1,0,0
2016,Kevin Kisner,297,315,0,0,0,0,1,0,0
2016,Justin Thomas,298,315,0,0,0,0,1,0,0
2016,Romain Langasque,298,315,0,0,0,0,1,0,0
2016,Shane Lowry,298,315,0,0,0,0,1,0,0
2016,Adam Scott,299,289,1,0,0,0,1,0,0
2016,Anirban Lahiri,299,292,0,0,0,0,1,0,0
2016,Chris Wood,299,315,0,0,0,0,1,0,0
2016,Davis Love III,299,315,0,0,0,0,1,0,0
2016,Harris English,299,315,0,0,0,0,1,0,0
2016,Troy Merritt,299,315,0,0,0,0,1,0,0
2016,Victor Dubuisson,299,315,0,0,0,0,1,0,0
2016,Ian Poulter,300,279,0,0,0,0,1,0,0
2016,Martin Kaymer,300,315,0,1,0,0,1,0,0
2016,Patrick Reed,300,286,0,0,0,0,1,0,0
2016,Keegan Bradley,301,286,0,0,0,1,1,0,0
2016,Larry Mize,301,315,0,0,0,0,1,0,0
2016,Hunter Mahan,302,280,0,0,0,0,1,0,0
2016,Cameron Smith,303,315,0,0,0,0,1,0,0
2016,Kevin Na,303,282,0,0,0,0,1,0,0
2016,Thongchai Jaidee,307,297,0,0,0,0,1,0,0
2016,Andy Sullivan,315,315,0,0,0,0,0,0,0
2016,Branden Grace,315,315,0,0,0,0,0,0,0
2016,Byeong Hun An,315,315,0,0,0,0,0,0,0
2016,Charl Schwartzel,315,289,1,0,0,0,0,0,0
2016,Cheng Jin,315,315,0,0,0,0,0,0,0
2016,Chris Kirk,315,288,0,0,0,0,0,0,0
2016,Darren Clarke,315,294,0,0,1,0,0,0,0
2016,David Lingmerth,315,315,0,0,0,0,0,0,0
2016,Derek Bard,315,315,0,0,0,0,0,0,0
2016,Ernie Els,315,286,0,0,1,0,0,0,0
2016,Fabián Gómez,315,315,0,0,0,0,0,0,0
2016,Graeme McDowell,315,294,0,0,0,0,0,0,0
2016,Ian Woosnam,315,315,0,0,0,0,0,0,0
2016,Jason Dufner,315,292,0,0,0,1,0,0,0
2016,Jim Herman,315,315,0,0,0,0,0,0,0
2016,Marc Leishman,315,315,0,0,0,0,0,0,0
2016,Mark O'Meara,315,286,0,0,0,0,0,0,0
2016,Mike Weir,315,315,0,0,0,0,0,0,0
2016,Paul Chaplet,315,315,0,0,0,0,0,0,0
2016,Phil Mickelson,315,274,0,0,1,0,0,0,0
2016,Rickie Fowler,315,282,0,0,0,0,0,0,0
2016,Robert Streb,315,315,0,0,0,0,0,0,0
2016,Russell Knox,315,315,0,0,0,0,0,0,0
2016,Ryan Moore,315,282,0,0,0,0,0,0,0
2016,Sammy Schmitz,315,315,0,0,0,0,0,0,0
2016,Sandy Lyle,315,315,0,0,0,0,0,0,0
2016,Steven Bowditch,315,315,0,0,0,0,0,0,0
2016,Tom Watson,315,315,0,0,0,0,0,0,0
2016,Trevor Immelman,315,315,0,0,0,0,0,0,0
2016,Vaughn Taylor,315,315,0,0,0,0,0,0,0
2016,Vijay Singh,315,295,0,0,0,0,0,0,0
2016,Zach Johnson,315,280,0,0,1,0,0,0,0
2017,Sergio Garcia,279,296,0,0,0,0,1,1,1
2017,Justin Rose,279,289,0,1,0,0,1,1,0
2017,Charl Schwartzel,282,315,0,0,0,0,1,1,0
2017,Matt Kuchar,283,294,0,0,0,0,1,1,0
2017,Thomas Pieters,283,315,0,0,0,0,1,1,0
2017,Paul Casey,284,287,0,0,0,0,1,1,0
2017,Kevin Chappell,285,315,0,0,0,0,1,1,0
2017,Rory McIlroy,285,289,0,0,1,2,1,1,0
2017,Adam Scott,286,299,1,0,0,0,1,1,0
2017,Ryan Moore,286,315,0,0,0,0,1,1,0
2017,Brooks Koepka,287,293,0,0,0,0,1,0,0
2017,Hideki Matsuyama,287,288,0,0,0,0,1,0,0
2017,Jordan Spieth,287,286,1,1,0,0,1,0,0
2017,Rickie Fowler,287,315,0,0,0,0,1,0,0
2017,Russell Henley,287,315,0,0,0,0,1,0,0
2017,Martin Kaymer,288,300,0,1,0,0,1,0,0
2017,Steve Stricker,288,315,0,0,0,0,1,0,0
2017,Fred Couples,289,315,0,0,0,0,1,0,0
2017,Jimmy Walker,289,295,0,0,0,1,1,0,0
2017,Lee Westwood,289,286,0,0,0,0,1,0,0
2017,Pat Perez,289,315,0,0,0,0,1,0,0
2017,Charley Hoffman,290,295,0,0,0,0,1,0,0
2017,Jason Day,290,289,0,0,0,1,1,0,0
2017,Justin Thomas,290,298,0,0,0,0,1,0,0
2017,Phil Mickelson,290,315,0,0,1,0,1,0,0
2017,William McGirt,290,315,0,0,0,0,1,0,0
2017,Branden Grace,291,315,0,0,0,0,1,0,0
2017,Brandt Snedeker,291,289,0,0,0,0,1,0,0
2017,Brendan Steele,291,315,0,0,0,0,1,0,0
2017,Daniel Berger,291,289,0,0,0,0,1,0,0
2017,Jon Rahm,291,315,0,0,0,0,1,0,0
2017,Matthew Fitzpatrick,292,288,0,0,0,0,1,0,0
2017,Byeong Hun An,293,315,0,0,0,0,1,0,0
2017,Francesco Molinari,293,315,0,0,0,0,1,0,0
2017,Jason Dufner,293,315,0,0,0,1,1,0,0
2017,Adam Hadwin,294,315,0,0,0,0,1,0,0
2017,Bill Haas,294,294,0,0,0,0,1,0,0
2017,Brian Stuard,294,315,0,0,0,0,1,0,0
2017,Søren Kjeldsen,294,288,0,0,0,0,1,0,0
2017,Stewart Hagestad,294,315,0,0,0,0,1,0,0
2017,Louis Oosthuizen,295,291,0,0,0,0,1,0,0
2017,Ross Fisher,295,315,0,0,0,0,1,0,0
2017,Bernd Wiesberger,296,296,0,0,0,0,1,0,0
2017,Kevin Kisner,296,297,0,0,0,0,1,0,0
2017,Marc Leishman,296,315,0,0,0,0,1,0,0
2017,Curtis Luck,297,315,0,0,0,0,1,0,0
2017,Daniel Summerhays,297,315,0,0,0,0,1,0,0
2017,Andy Sullivan,298,315,0,0,0,0,1,0,0
2017,James Hahn,298,315,0,0,0,0,1,0,0
2017,J.B. Holmes,299,287,0,0,0,0,1,0,0
2017,Emiliano Grillo,300,292,0,0,0,0,1,0,0
2017,Larry Mize,305,301,0,0,0,0,1,0,0
2017,Ernie Els,308,315,0,0,1,0,1,0,0
2017,Alex Noren,315,315,0,0,0,0,0,0,0
2017,Ángel Cabrera,315,294,0,0,0,0,0,0,0
2017,Bernhard Langer,315,294,0,0,0,0,0,0,0
2017,Billy Hurley III,315,315,0,0,0,0,0,0,0
2017,Brad Dalke,315,315,0,0,0,0,0,0,0
2017,Bubba Watson,315,297,2,0,0,0,0,0,0
2017,Chris Wood,315,299,0,0,0,0,0,0,0
2017,Danny Willett,315,283,1,0,0,0,0,0,0
2017,Gary Woodland,315,315,0,0,0,0,0,0,0
2017,Henrik Stenson,315,294,0,0,1,0,0,0,0
2017,Hideto Tanihara,315,315,0,0,0,0,0,0,0
2017,Hudson Swafford,315,315,0,0,0,0,0,0,0
2017,Ian Woosnam,315,315,0,0,0,0,0,0,0
2017,Jeunghun Wang,315,315,0,0,0,0,0,0,0
2017,Jhonattan Vegas,315,315,0,0,0,0,0,0,0
2017,Jim Furyk,315,315,0,0,0,0,0,0,0
2017,José María Olazábal,315,315,0,0,0,0,0,0,0
2017,Kevin Na,315,303,0,0,0,0,0,0,0
2017,Mackenzie Hughes,315,315,0,0,0,0,0,0,0
2017,Mark O'Meara,315,315,0,0,0,0,0,0,0
2017,Mike Weir,315,315,0,0,0,0,0,0,0
2017,Patrick Reed,315,300,0,0,0,0,0,0,0
2017,Rafa Cabrera Bello,315,292,0,0,0,0,0,0,0
2017,Roberto Castro,315,315,0,0,0,0,0,0,0
2017,Rod Pampling,315,315,0,0,0,0,0,0,0
2017,Russell Knox,315,315,0,0,0,0,0,0,0
2017,Sandy Lyle,315,315,0,0,0,0,0,0,0
2017,Scott Gregory,315,315,0,0,0,0,0,0,0
2017,Scott Piercy,315,295,0,0,0,0,0,0,0
2017,Sean O'Hair,315,315,0,0,0,0,0,0,0
2017,Shane Lowry,315,298,0,0,0,0,0,0,0
2017,Si Woo Kim,315,315,0,0,0,0,0,0,0
2017,Tomas Gana,315,315,0,0,0,0,0,0,0
2017,Tommy Fleetwood,315,315,0,0,0,0,0,0,0
2017,Trevor Immelman,315,315,0,0,0,0,0,0,0
2017,Tyrrell Hatton,315,315,0,0,0,0,0,0,0
2017,Vijay Singh,315,315,0,0,0,0,0,0,0
2017,Webb Simpson,315,295,0,1,0,0,0,0,0
2017,Yuta Ikeda,315,315,0,0,0,0,0,0,0
2017,Zach Johnson,315,315,0,0,1,0,0,0,0
2018,Patrick Reed,273,315,0,0,0,0,1,1,1
2018,Rickie Fowler,274,287,0,0,0,0,1,1,0
2018,Jordan Spieth,275,287,1,1,1,0,1,1,0
2018,Jon Rahm,277,291,0,0,0,0,1,1,0
2018,Bubba Watson,279,315,1,0,0,0,1,1,0
2018,Cameron Smith,279,315,0,0,0,0,1,1,0
2018,Henrik Stenson,279,315,0,0,1,0,1,1,0
2018,Rory McIlroy,279,285,0,0,1,1,1,1,0
2018,Marc Leishman,280,296,0,0,0,0,1,1,0
2018,Dustin Johnson,281,287,0,1,0,0,1,1,0
2018,Tony Finau,281,315,0,0,0,0,1,1,0
2018,Charley Hoffman,282,290,0,0,0,0,1,0,0
2018,Justin Rose,282,279,0,1,0,0,1,0,0
2018,Louis Oosthuizen,282,295,0,0,0,0,1,0,0
2018,Paul Casey,283,284,0,0,0,0,1,0,0
2018,Russell Henley,283,287,0,0,0,0,1,0,0
2018,Justin Thomas,284,290,0,0,0,1,1,0,0
2018,Tommy Fleetwood,284,315,0,0,0,0,1,0,0
2018,Hideki Matsuyama,285,287,0,0,0,0,1,0,0
2018,Francesco Molinari,286,293,0,0,0,0,1,0,0
2018,Jason Day,286,290,0,0,0,1,1,0,0
2018,Jimmy Walker,286,289,0,0,0,1,1,0,0
2018,Webb Simpson,286,315,0,0,0,0,1,0,0
2018,Adam Hadwin,287,294,0,0,0,0,1,0,0
2018,Bernd Wiesberger,287,296,0,0,0,0,1,0,0
2018,Branden Grace,287,291,0,0,0,0,1,0,0
2018,Si Woo Kim,287,315,0,0,0,0,1,0,0
2018,Kevin Kisner,288,296,0,0,0,0,1,0,0
2018,Matt Kuchar,288,283,0,0,0,0,1,0,0
2018,Ryan Moore,288,286,0,0,0,0,1,0,0
2018,Satoshi Kodaira,288,315,0,0,0,0,1,0,0
2018,Adam Scott,289,286,1,0,0,0,1,0,0
2018,Daniel Berger,289,291,0,0,0,0,1,0,0
2018,Haotong Li,289,315,0,0,0,0,1,0,0
2018,Tiger Woods,289,315,0,0,0,0,1,0,0
2018,Phil Mickelson,290,290,0,0,1,0,1,0,0
2018,Zach Johnson,290,315,0,0,1,0,1,0,0
2018,Bernhard Langer,291,315,0,0,0,0,1,0,0
2018,Bryson DeChambeau,291,315,0,0,0,0,1,0,0
2018,Fred Couples,291,289,0,0,0,0,1,0,0
2018,Jhonattan Vegas,291,315,0,0,0,0,1,0,0
2018,Matthew Fitzpatrick,291,292,0,0,0,0,1,0,0
2018,Rafa Cabrera Bello,291,315,0,0,0,0,1,0,0
2018,Brian Harman,292,315,0,0,0,0,1,0,0
2018,Ian Poulter,292,315,0,0,0,0,1,0,0
2018,Kiradech Aphibarnrat,292,315,0,0,0,0,1,0,0
2018,Tyrrell Hatton,292,315,0,0,0,0,1,0,0
2018,Martin Kaymer,294,288,0,1,0,0,1,0,0
2018,Vijay Singh,295,315,0,0,0,0,1,0,0
2018,Doug Ghim,296,315,0,0,0,0,1,0,0
2018,Xander Schauffele,296,315,0,0,0,0,1,0,0
2018,Kyle Stanley,297,315,0,0,0,0,1,0,0
2018,Chez Reavie,298,315,0,0,0,0,1,0,0
2018,Alex Noren,315,315,0,0,0,0,0,0,0
2018,Ángel Cabrera,315,315,0,0,0,0,0,0,0
2018,Austin Cook,315,315,0,0,0,0,0,0,0
2018,Billy Horschel,315,292,0,0,0,0,0,0,0
2018,Brendan Steele,315,291,0,0,0,0,0,0,0
2018,Charl Schwartzel,315,282,0,0,0,0,0,0,0
2018,Danny Willett,315,315,1,0,0,0,0,0,0
2018,Doc Redman,315,315,0,0,0,0,0,0,0
2018,Dylan Frittelli,315,315,0,0,0,0,0,0,0
2018,Gary Woodland,315,315,0,0,0,0,0,0,0
2018,Harry Ellis,315,315,0,0,0,0,0,0,0
2018,Ian Woosnam,315,315,0,0,0,0,0,0,0
2018,Jason Dufner,315,293,0,0,0,1,0,0,0
2018,Joaquin Niemann,315,315,0,0,0,0,0,0,0
2018,José María Olazábal,315,315,0,0,0,0,0,0,0
2018,Kevin Chappell,315,285,0,0,0,0,0,0,0
2018,Larry Mize,315,305,0,0,0,0,0,0,0
2018,Mark O'Meara,315,315,0,0,0,0,0,0,0
2018,Matt Parziale,315,315,0,0,0,0,0,0,0
2018,Mike Weir,315,315,0,0,0,0,0,0,0
2018,Pat Perez,315,289,0,0,0,0,0,0,0
2018,Patrick Cantlay,315,315,0,0,0,0,0,0,0
2018,Patton Kizzire,315,315,0,0,0,0,0,0,0
2018,Ross Fisher,315,295,0,0,0,0,0,0,0
2018,Sandy Lyle,315,315,0,0,0,0,0,0,0
2018,Sergio Garcia,315,279,1,0,0,0,0,0,0
2018,Shubhankar Sharma,315,315,0,0,0,0,0,0,0
2018,"Ted Potter, Jr.",315,315,0,0,0,0,0,0,0
2018,Thomas Pieters,315,283,0,0,0,0,0,0,0
2018,Trevor Immelman,315,315,0,0,0,0,0,0,0
2018,Wesley Bryan,315,315,0,0,0,0,0,0,0
2018,Yusaku Miyazato,315,315,0,0,0,0,0,0,0
2018,Yuta Ikeda,315,315,0,0,0,0,0,0,0
2018,Yuxin Lin,315,315,0,0,0,0,0,0,0
2019,Tiger Woods,275,289,0,0,0,0,1,1,1
2019,Brooks Koepka,276,287,0,2,0,1,1,1,0
2019,Dustin Johnson,276,281,0,1,0,0,1,1,0
2019,Xander Schauffele,276,296,0,0,0,0,1,1,0
2019,Francesco Molinari,277,286,0,0,1,0,1,1,0
2019,Jason Day,277,286,0,0,0,1,1,1,0
2019,Tony Finau,277,281,0,0,0,0,1,1,0
2019,Webb Simpson,277,286,0,0,0,0,1,1,0
2019,Jon Rahm,278,277,0,0,0,0,1,1,0
2019,Patrick Cantlay,278,315,0,0,0,0,1,1,0
2019,Rickie Fowler,278,274,0,0,0,0,1,1,0
2019,Bubba Watson,280,279,1,0,0,0,1,0,0
2019,Ian Poulter,280,292,0,0,0,0,1,0,0
2019,Justin Harding,280,315,0,0,0,0,1,0,0
2019,Justin Thomas,280,284,0,0,0,1,1,0,0
2019,Matt Kuchar,280,288,0,0,0,0,1,0,0
2019,Aaron Wise,281,315,0,0,0,0,1,0,0
2019,Adam Scott,282,289,0,0,0,0,1,0,0
2019,Patton Kizzire,282,315,0,0,0,0,1,0,0
2019,Phil Mickelson,282,290,0,0,0,0,1,0,0
2019,Jordan Spieth,283,275,1,1,1,0,1,0,0
2019,Kevin Kisner,283,288,0,0,0,0,1,0,0
2019,Kyle Stanley,283,297,0,0,0,0,1,0,0
2019,Lucas Bjerregaard,283,315,0,0,0,0,1,0,0
2019,Matthew Fitzpatrick,283,291,0,0,0,0,1,0,0
2019,Rory McIlroy,283,279,0,0,1,1,1,0,0
2019,Si Woo Kim,283,287,0,0,0,0,1,0,0
2019,Thorbjørn Olesen,283,315,0,0,0,0,1,0,0
2019,Bryson DeChambeau,284,291,0,0,0,0,1,0,0
2019,Charley Hoffman,284,282,0,0,0,0,1,0,0
2019,Louis Oosthuizen,284,282,0,0,0,0,1,0,0
2019,Charles Howell III,285,315,0,0,0,0,1,0,0
2019,Gary Woodland,285,315,0,0,0,0,1,0,0
2019,Hideki Matsuyama,285,285,0,0,0,0,1,0,0
2019,Viktor Hovland,285,315,0,0,0,0,1,0,0
2019,Alvaro Ortiz,286,315,0,0,0,0,1,0,0
2019,Henrik Stenson,286,279,0,0,1,0,1,0,0
2019,Jimmy Walker,286,286,0,0,0,1,1,0,0
2019,Kevin Tway,286,315,0,0,0,0,1,0,0
2019,Patrick Reed,286,273,1,0,0,0,1,0,0
2019,Rafa Cabrera Bello,286,291,0,0,0,0,1,0,0
2019,Tommy Fleetwood,286,284,0,0,0,0,1,0,0
2019,Haotong Li,287,289,0,0,0,0,1,0,0
2019,Keegan Bradley,287,301,0,0,0,0,1,0,0
2019,Keith Mitchell,287,315,0,0,0,0,1,0,0
2019,Andrew Landry,288,315,0,0,0,0,1,0,0
2019,Corey Conners,288,315,0,0,0,0,1,0,0
2019,Kevin Na,288,315,0,0,0,0,1,0,0
2019,Kiradech Aphibarnrat,289,292,0,0,0,0,1,0,0
2019,Marc Leishman,289,280,0,0,0,0,1,0,0
2019,Cameron Smith,290,279,0,0,0,0,1,0,0
2019,Eddie Pepperell,290,315,0,0,0,0,1,0,0
2019,Martin Kaymer,290,294,0,1,0,0,1,0,0
2019,Trevor Immelman,290,315,0,0,0,0,1,0,0
2019,Devon Bling,291,315,0,0,0,0,1,0,0
2019,Billy Horschel,292,315,0,0,0,0,1,0,0
2019,Tyrrell Hatton,292,292,0,0,0,0,1,0,0
2019,Branden Grace,293,287,0,0,0,0,1,0,0
2019,Takumi Kanaya,293,315,0,0,0,0,1,0,0
2019,Zach Johnson,293,290,0,0,1,0,1,0,0
2019,Satoshi Kodaira,294,288,0,0,0,0,1,0,0
2019,Alex Noren,296,315,0,0,0,0,1,0,0
2019,Bernhard Langer,296,291,0,0,0,0,1,0,0
2019,Emiliano Grillo,296,315,0,0,0,0,1,0,0
2019,J.B. Holmes,296,315,0,0,0,0,1,0,0
2019,Adam Long,315,315,0,0,0,0,0,0,0
2019,Ángel Cabrera,315,315,0,0,0,0,0,0,0
2019,Brandt Snedeker,315,291,0,0,0,0,0,0,0
2019,Charl Schwartzel,315,315,0,0,0,0,0,0,0
2019,Danny Willett,315,315,1,0,0,0,0,0,0
2019,Fred Couples,315,291,0,0,0,0,0,0,0
2019,Ian Woosnam,315,315,0,0,0,0,0,0,0
2019,José María Olazábal,315,315,0,0,0,0,0,0,0
2019,Jovan Rebula,315,315,0,0,0,0,0,0,0
2019,Justin Rose,315,282,0,0,0,0,0,0,0
2019,Kevin O'Connell,315,315,0,0,0,0,0,0,0
2019,Larry Mize,315,315,0,0,0,0,0,0,0
2019,Matt Wallace,315,315,0,0,0,0,0,0,0
2019,Michael Kim,315,315,0,0,0,0,0,0,0
2019,Mike Weir,315,315,0,0,0,0,0,0,0
2019,Paul Casey,315,283,0,0,0,0,0,0,0
2019,Sandy Lyle,315,315,0,0,0,0,0,0,0
2019,Sergio Garcia,315,315,1,0,0,0,0,0,0
2019,Shane Lowry,315,315,0,0,0,0,0,0,0
2019,Shugo Imahira,315,315,0,0,0,0,0,0,0
2019,Stewart Cink,315,315,0,0,0,0,0,0,0
2019,Vijay Singh,315,295,0,0,0,0,0,0,0
2020,Abraham Ancer,315,315,0,0,0,0,0,0,0
2020,Adam Scott,315,282,0,0,0,0,0,0,0
2020,Andy Ogletree,315,315,0,0,0,0,0,0,0
2020,Ángel Cabrera,315,315,0,0,0,0,0,0,0
2020,Bernhard Langer,315,296,0,0,0,0,0,0,0
2020,Brandt Snedeker,315,315,0,0,0,0,0,0,0
2020,Brooks Koepka,315,276,0,2,0,2,0,0,0
2020,Bryson DeChambeau,315,284,0,0,0,0,0,0,0
2020,Bubba Watson,315,280,0,0,0,0,0,0,0
2020,C.T. Pan,315,315,0,0,0,0,0,0,0
2020,Charl Schwartzel,315,315,0,0,0,0,0,0,0
2020,Charles Howell III,315,285,0,0,0,0,0,0,0
2020,Chez Reavie,315,298,0,0,0,0,0,0,0
2020,Corey Conners,315,288,0,0,0,0,0,0,0
2020,Danny Willett,315,315,1,0,0,0,0,0,0
2020,Dustin Johnson,315,276,0,1,0,0,0,0,0
2020,Dylan Frittelli,315,315,0,0,0,0,0,0,0
2020,Francesco Molinari,315,277,0,0,1,0,0,0,0
2020,Fred Couples,315,315,0,0,0,0,0,0,0
2020,Gary Woodland,315,285,0,1,0,0,0,0,0
2020,Henrik Stenson,315,286,0,0,1,0,0,0,0
2020,Hideki Matsuyama,315,285,0,0,0,0,0,0,0
2020,Ian Poulter,315,280,0,0,0,0,0,0,0
2020,J.T. Poston,315,315,0,0,0,0,0,0,0
2020,James Sugrue,315,315,0,0,0,0,0,0,0
2020,Jason Day,315,277,0,0,0,1,0,0,0
2020,Jason Kokrak,315,315,0,0,0,0,0,0,0
2020,Jimmy Walker,315,286,0,0,0,1,0,0,0
2020,John Augenstein,315,315,0,0,0,0,0,0,0
2020,Jon Rahm,315,278,0,0,0,0,0,0,0
2020,Jordan Spieth,315,283,1,1,1,0,0,0,0
2020,José María Olazábal,315,315,0,0,0,0,0,0,0
2020,Justin Harding,315,280,0,0,0,0,0,0,0
2020,Justin Rose,315,315,0,0,0,0,0,0,0
2020,Justin Thomas,315,280,0,0,0,1,0,0,0
2020,Kevin Kisner,315,283,0,0,0,0,0,0,0
2020,Kevin Na,315,288,0,0,0,0,0,0,0
2020,Larry Mize,315,315,0,0,0,0,0,0,0
2020,Lee Westwood,315,315,0,0,0,0,0,0,0
2020,Louis Oosthuizen,315,284,0,0,0,0,0,0,0
2020,Lucas Glover,315,315,0,0,0,0,0,0,0
2020,Marc Leishman,315,289,0,0,0,0,0,0,0
2020,Matt Kuchar,315,280,0,0,0,0,0,0,0
2020,Matt Wallace,315,315,0,0,0,0,0,0,0
2020,Matthew Wolff,315,315,0,0,0,0,0,0,0
2020,Max Homa,315,315,0,0,0,0,0,0,0
2020,Mike Weir,315,315,0,0,0,0,0,0,0
2020,Nate Lashley,315,315,0,0,0,0,0,0,0
2020,Patrick Cantlay,315,278,0,0,0,0,0,0,0
2020,Patrick Reed,315,286,1,0,0,0,0,0,0
2020,Paul Casey,315,315,0,0,0,0,0,0,0
2020,Phil Mickelson,315,282,0,0,0,0,0,0,0
2020,Rickie Fowler,315,278,0,0,0,0,0,0,0
2020,Rory McIlroy,315,283,0,0,0,0,0,0,0
2020,Ryan Palmer,315,315,0,0,0,0,0,0,0
2020,Sandy Lyle,315,315,0,0,0,0,0,0,0
2020,Sergio Garcia,315,315,1,0,0,0,0,0,0
2020,Shane Lowry,315,315,0,0,1,0,0,0,0
2020,Sung Kang,315,315,0,0,0,0,0,0,0
2020,Sungjae Im,315,315,0,0,0,0,0,0,0
2020,Tiger Woods,315,275,1,0,0,0,0,0,0
2020,Tommy Fleetwood,315,286,0,0,0,0,0,0,0
2020,Tony Finau,315,277,0,0,0,0,0,0,0
2020,Trevor Immelman,315,290,0,0,0,0,0,0,0
2020,Vijay Singh,315,315,0,0,0,0,0,0,0
2020,Webb Simpson,315,277,0,0,0,0,0,0,0
2020,Xander Schauffele,315,276,0,0,0,0,0,0,0
2020,Zach Johnson,315,293,0,0,1,0,0,0,0
