season,full_name,drive_distance,gir,proximity,scrambling,putting_conversion
2006,duffy_waldorf,286.6,66.24,35.833333333333336,59.03,28.35
2006,eric_axley,294.6,65.73,36.166666666666664,56.47,31.14
2006,ernie_els,295.1,63.72,36.666666666666664,59.33,30.51
2006,frank_lickliter_ii,286.1,67.98,35.5,61.0,29.87
2006,fred_couples,301.5,65.33,37.916666666666664,55.13,27.01
2006,fred_funk,272.8,66.35,32.25,60.06,27.1
2006,freddie_jacobson,290.7,63.99,35.5,57.58,29.61
2006,geoff_ogilvy,295.3,62.94,37.0,58.89,31.44
2006,greg_chalmers,286.4,59.04,38.833333333333336,56.28,29.06
2006,greg_kraft,275.8,62.74,34.25,58.05,27.22
2006,greg_owen,295.1,68.54,36.416666666666664,62.61,28.87
2006,harrison_frazar,304.6,64.04,36.416666666666664,57.72,32.7
2006,heath_slocum,281.2,67.8,32.25,55.66,27.84
2006,henrik_bjornstad,296.8,64.39,37.333333333333336,57.31,27.3
2006,hidemichi_tanaka,281.7,57.91,36.166666666666664,54.07,23.92
2006,hunter_mahan,295.0,67.4,36.25,55.13,31.06
2006,ian_leggatt,291.9,63.23,36.083333333333336,54.47,27.93
2006,ian_poulter,287.9,66.03,33.583333333333336,60.38,28.8
2006,j.b._holmes,318.8,65.3,36.333333333333336,51.98,31.56
2006,j.j._henry,295.9,68.16,36.0,54.78,28.12
2006,j.l._lewis,279.6,62.67,37.666666666666664,58.75,26.37
2006,j.p._hayes,287.2,64.24,33.833333333333336,58.76,32.6
2006,james_driscoll,296.4,61.32,39.75,54.58,28.83
2006,jason_bohn,289.0,65.87,34.916666666666664,61.97,27.89
2006,jason_gore,299.6,63.03,36.0,53.85,29.97
2006,jason_schultz,293.1,63.19,38.833333333333336,56.54,27.73
2006,jeff_brehaut,286.1,67.3,35.333333333333336,55.04,29.35
2006,jeff_gove,289.8,72.03,35.5,58.68,25.8
2006,jeff_maggert,281.5,65.36,36.75,53.47,27.5
2006,jeff_overton,299.1,65.29,37.833333333333336,59.21,28.41
2006,jeff_sluman,279.8,65.24,33.833333333333336,58.86,29.54
2006,jerry_kelly,278.1,67.11,34.833333333333336,60.98,28.46
2006,jerry_smith,277.9,66.55,33.75,60.11,28.79
2006,jesper_parnevik,290.5,64.42,39.5,60.59,30.9
2006,jim_furyk,281.9,70.71,31.666666666666668,64.66,30.47
2006,jimmy_walker,296.9,61.97,38.916666666666664,53.65,28.84
2006,joe_durant,289.1,69.75,34.333333333333336,56.0,28.67
2006,joe_ogilvie,287.3,65.08,34.666666666666664,59.79,30.99
2006,joey_sindelar,284.2,68.64,33.583333333333336,53.54,27.09
2006,john_cook,277.0,66.33,34.083333333333336,60.59,27.07
2006,john_daly,307.1,60.88,37.916666666666664,52.46,31.47
2006,"john_engler,_jr.",287.4,59.78,40.833333333333336,53.61,25.28
2006,john_huston,292.0,62.58,36.25,58.97,30.24
2006,john_rollins,295.5,66.12,36.25,52.97,30.73
2006,john_senden,296.2,71.15,35.0,58.18,27.23
2006,jon_mills,298.2,62.71,36.75,55.76,24.36
2006,jonathan_byrd,298.1,69.61,35.5,60.94,33.09
2006,jonathan_kaye,294.6,68.42,35.25,57.55,25.8
2006,josé_maría_olazábal,287.2,65.52,35.75,57.78,28.89
2006,justin_leonard,282.3,63.36,34.0,58.73,26.34
2006,justin_rose,291.4,67.89,32.5,58.29,31.72
2006,k.j._choi,287.0,68.12,35.583333333333336,58.9,27.53
2006,kenny_perry,293.1,68.75,32.25,54.57,26.46
2006,kent_jones,287.1,65.46,35.5,55.89,29.54
2006,kevin_sutherland,293.5,68.29,37.083333333333336,60.58,27.15
2006,kirk_triplett,281.0,65.28,32.5,56.0,29.05
2006,kris_cox,298.4,66.39,34.916666666666664,56.73,28.66
2006,larry_mize,278.3,64.16,36.0,60.49,23.17
2006,lee_janzen,282.7,63.08,36.25,52.76,30.58
2006,len_mattiace,290.6,58.85,38.5,55.38,29.21
2006,lucas_glover,299.4,67.33,35.5,56.23,32.02
2006,luke_donald,283.7,66.05,34.666666666666664,65.45,30.29
2006,marco_dawson,291.9,64.94,36.833333333333336,56.47,30.74
2006,mark_brooks,274.3,62.92,35.416666666666664,57.41,23.86
2006,mark_calcavecchia,282.4,62.07,36.166666666666664,56.22,30.51
2006,mark_o'meara,274.4,59.44,39.666666666666664,58.9,27.66
2006,mark_wilson,282.0,67.98,35.083333333333336,58.45,29.85
2006,mathew_goggin,296.0,67.14,38.666666666666664,55.31,27.78
2006,mathias_grönberg,295.1,66.54,36.833333333333336,56.34,29.17
2006,matt_hansen,300.5,66.92,36.333333333333336,58.02,27.36
2006,michael_allen,291.8,62.7,34.583333333333336,58.87,31.86
2006,michael_connell,281.9,64.12,35.5,51.29,26.4
2006,mike_sposa,284.8,63.16,38.333333333333336,59.63,26.93
2006,mike_weir,281.2,66.47,35.25,58.67,30.73
2006,nathan_green,282.0,63.03,36.5,60.98,31.32
2006,nicholas_thompson,295.6,65.35,37.166666666666664,53.79,27.17
2006,nick_watney,300.6,65.38,37.666666666666664,61.15,31.72
2006,olin_browne,276.6,64.32,34.0,55.09,29.06
2006,omar_uresti,280.5,66.38,32.583333333333336,63.59,25.89
2006,padraig_harrington,294.7,65.22,33.916666666666664,60.38,31.18
2006,pat_perez,298.4,64.67,36.833333333333336,54.4,30.05
2006,patrick_sheehan,287.5,63.89,34.333333333333336,59.08,26.92
2006,paul_azinger,285.8,62.39,36.5,63.16,28.0
2006,paul_goydos,274.3,65.28,34.5,60.67,26.98
2006,paul_stankowski,295.4,65.87,35.916666666666664,56.98,26.9
2006,peter_lonard,280.6,63.16,35.25,58.13,25.35
2006,phil_mickelson,300.7,68.28,34.666666666666664,55.84,35.66
2006,retief_goosen,297.6,65.46,35.333333333333336,57.37,30.26
2006,rich_beem,295.6,66.2,35.583333333333336,53.66,29.25
2006,richard_johnson,283.4,66.02,36.25,59.83,28.43
2006,robert_allenby,293.9,67.89,35.583333333333336,56.18,31.09
2006,robert_damron,281.7,63.55,34.416666666666664,57.62,27.87
2006,robert_gamez,279.5,64.83,32.75,55.97,27.67
2006,robert_garrigus,309.8,64.66,34.916666666666664,54.73,31.43
2006,rod_pampling,288.2,62.5,36.25,58.2,30.65
2006,roger_tambellini,299.2,65.39,38.666666666666664,49.47,26.43
2006,ron_whittaker,281.8,66.03,35.083333333333336,54.24,26.2
2006,rory_sabbatini,290.4,64.52,34.333333333333336,59.43,30.18
2006,ryan_hietala,305.9,60.08,40.833333333333336,53.07,26.96
2006,ryan_moore,292.2,63.25,36.166666666666664,59.77,30.27
2006,ryan_palmer,295.8,64.2,36.833333333333336,58.78,30.93
2006,ryuji_imada,284.9,64.81,37.083333333333336,60.68,28.04
2006,scott_gutschewski,303.3,66.67,35.583333333333336,51.63,29.06
2006,scott_verplank,276.1,66.02,32.166666666666664,62.55,29.9
2006,sean_o'hair,292.7,64.74,38.25,55.79,29.74
2006,sergio_garcia,292.7,67.47,35.583333333333336,52.8,30.43
2006,shane_bertsch,279.1,63.89,34.666666666666664,57.47,30.28
2006,shaun_micheel,288.4,67.62,35.166666666666664,56.27,28.05
2006,shigeki_maruyama,286.3,63.59,35.333333333333336,60.86,30.86
2006,skip_kendall,281.2,67.21,34.0,58.82,27.24
2006,stephen_ames,289.8,66.49,34.5,59.09,30.41
2006,stephen_leaney,276.4,67.13,34.5,60.97,27.88
2006,steve_elkington,285.8,69.61,35.75,64.52,24.96
2006,steve_flesch,286.2,65.99,35.416666666666664,60.8,28.43
2006,steve_jones,277.1,62.8,36.25,57.92,26.24
2006,steve_lowery,287.1,65.46,36.416666666666664,57.21,28.33
2006,steve_stricker,285.3,68.01,31.583333333333332,65.55,30.56
2006,stewart_cink,292.0,64.9,33.25,60.61,30.99
2006,stuart_appleby,289.7,63.53,36.75,59.18,31.53
2006,tag_ridings,305.3,61.22,37.666666666666664,54.58,31.72
2006,ted_purdy,287.8,67.05,35.416666666666664,54.09,28.62
2006,thomas_levet,286.9,65.9,36.5,58.47,23.71
2006,tiger_woods,306.4,74.15,31.583333333333332,62.81,35.26
2006,tim_clark,276.7,65.96,32.0,59.09,30.66
2006,tim_herron,294.8,62.62,35.833333333333336,55.23,27.17
2006,tim_petrovic,281.0,61.29,38.833333333333336,60.57,27.35
2006,tjaart_van_der_walt,282.7,64.52,35.833333333333336,62.91,25.45
2006,todd_fischer,274.6,62.23,36.916666666666664,56.76,29.27
2006,todd_hamilton,283.6,56.87,38.0,51.34,27.38
2006,tom_lehman,286.6,65.93,36.083333333333336,54.89,24.37
2006,tom_pernice_jr.,283.9,64.53,36.916666666666664,58.58,31.7
2006,tommy_armour_iii,282.4,63.76,35.0,53.77,29.97
2006,trevor_immelman,294.9,69.06,34.083333333333336,60.54,30.06
2006,troy_matteson,298.7,66.34,38.333333333333336,57.68,28.12
2006,vance_veazey,285.8,61.58,35.833333333333336,51.96,30.02
2006,vaughn_taylor,286.6,64.08,35.166666666666664,55.36,34.26
2006,vijay_singh,293.7,67.83,35.333333333333336,60.28,31.77
2006,"wes_short,_jr.",291.6,64.18,35.916666666666664,49.5,30.56
2006,will_mackenzie,296.7,67.99,36.333333333333336,54.44,28.65
2006,woody_austin,287.7,62.67,34.166666666666664,59.94,30.49
2006,zach_johnson,283.7,66.86,34.083333333333336,57.52,26.94
2007,aaron_baddeley,291.9,60.35,37.25,60.6,31.8
2007,adam_scott,300.9,65.44,35.083333333333336,52.01,32.75
2007,alex_cejka,288.9,69.44,33.833333333333336,62.0,28.25
2007,anders_hansen,280.7,62.85,35.5,55.13,24.26
2007,andrew_buckle,294.7,62.52,37.5,57.71,29.1
2007,anthony_kim,302.4,65.35,36.25,58.1,30.1
2007,arron_oberholser,285.5,62.25,34.916666666666664,59.74,27.2
2007,bart_bryant,281.1,66.34,34.333333333333336,58.93,28.75
2007,ben_curtis,277.1,60.56,38.083333333333336,52.46,25.49
2007,bill_haas,302.7,65.98,37.833333333333336,57.8,28.63
2007,billy_andrade,286.2,65.03,35.5,52.35,28.79
2007,billy_mayfair,286.8,68.08,34.833333333333336,58.26,26.96
2007,bo_van_pelt,294.7,66.4,35.333333333333336,60.25,28.95
2007,bob_estes,282.6,63.19,34.916666666666664,56.95,30.53
2007,bob_heintz,285.2,63.17,34.0,58.1,31.38
2007,bob_tway,284.3,63.52,36.5,56.92,27.76
2007,boo_weekley,296.6,65.86,34.25,56.88,27.81
2007,brandt_snedeker,285.6,64.58,33.75,61.18,27.65
2007,brendon_de_jonge,293.8,64.35,35.666666666666664,50.43,31.17
2007,brett_quigley,290.7,62.11,36.333333333333336,50.75,27.27
2007,brett_wetterich,303.3,66.28,34.916666666666664,48.86,29.25
2007,brian_bateman,291.6,61.33,37.333333333333336,58.03,26.82
2007,brian_davis,279.6,64.96,35.666666666666664,59.65,28.66
2007,brian_gay,270.0,62.94,33.333333333333336,61.14,28.87
2007,briny_baird,292.1,69.27,34.666666666666664,59.77,28.39
2007,bryce_molder,291.2,59.47,38.25,55.33,26.82
2007,bubba_dickerson,298.9,59.34,37.5,52.03,28.34
2007,bubba_watson,315.2,65.49,35.916666666666664,56.54,31.28
2007,cameron_beckman,291.9,69.87,35.583333333333336,55.71,28.29
2007,camilo_villegas,298.3,65.72,35.166666666666664,57.31,29.31
2007,carl_pettersson,288.5,63.84,35.5,57.68,30.8
2007,chad_campbell,287.0,63.77,34.666666666666664,51.11,26.8
2007,charles_howell_iii,299.8,63.37,37.5,55.38,27.32
2007,charles_warren,302.8,68.37,35.666666666666664,53.91,29.83
2007,charley_hoffman,299.9,64.03,35.833333333333336,52.71,30.91
2007,charlie_wi,286.0,66.35,36.083333333333336,59.1,28.41
2007,chris_couch,299.8,64.11,37.166666666666664,53.36,28.69
2007,chris_dimarco,282.4,60.53,36.75,53.93,26.26
2007,chris_riley,280.6,62.12,35.416666666666664,65.33,30.24
2007,chris_stroud,290.0,66.15,35.166666666666664,56.15,27.11
2007,chris_tidland,292.9,63.64,37.833333333333336,56.11,26.59
2007,cliff_kresge,285.6,64.75,35.083333333333336,58.62,27.54
2007,corey_pavin,265.3,60.77,35.25,61.71,25.71
2007,craig_barlow,295.5,67.2,34.333333333333336,56.68,29.14
2007,craig_bowden,273.1,64.91,34.5,61.88,28.15
2007,craig_kanada,277.2,64.5,34.833333333333336,59.61,27.16
2007,craig_lile,283.9,63.04,37.333333333333336,60.12,28.44
2007,d.j._brigman,288.9,66.05,34.916666666666664,51.69,27.14
2007,d.j._trahan,295.1,66.95,35.416666666666664,58.74,26.15
2007,daisuke_maruyama,288.6,64.91,36.5,54.63,27.23
2007,daniel_chopra,297.6,65.2,35.25,60.39,29.81
2007,darron_stiles,284.8,65.48,33.5,51.98,28.07
2007,david_branshaw,289.2,64.73,36.083333333333336,52.75,24.82
2007,david_toms,282.5,63.78,34.333333333333336,58.57,28.43
2007,davis_love_iii,296.8,64.02,35.333333333333336,52.73,26.03
2007,dean_wilson,277.2,63.35,36.166666666666664,59.31,27.67
2007,dicky_pride,281.4,63.6,35.416666666666664,60.59,26.89
2007,doug_labelle_ii,276.6,64.33,36.166666666666664,60.28,24.65
2007,duffy_waldorf,287.5,66.99,36.0,53.9,26.96
2007,eric_axley,287.8,61.32,37.25,55.03,26.64
2007,ernie_els,297.9,64.66,34.083333333333336,60.16,30.46
2007,frank_lickliter_ii,284.2,65.15,35.75,54.87,29.25
2007,fred_funk,271.8,61.75,33.0,56.43,24.96
2007,freddie_jacobson,284.7,66.19,34.333333333333336,57.51,32.13
2007,gavin_coles,268.3,62.58,34.5,62.08,26.77
2007,geoff_ogilvy,295.3,62.75,34.416666666666664,56.6,31.14
2007,george_mcneill,298.2,63.43,35.416666666666664,58.26,29.34
2007,glen_day,280.7,64.33,36.0,58.85,26.89
2007,greg_owen,296.5,68.14,34.833333333333336,51.88,26.4
2007,harrison_frazar,302.8,63.63,36.5,53.29,29.67
2007,heath_slocum,279.6,66.45,31.916666666666668,61.48,28.8
2007,henrik_stenson,296.3,61.23,36.333333333333336,53.27,27.22
2007,hunter_mahan,296.7,66.91,35.0,54.8,28.55
2007,ian_poulter,282.5,61.67,35.833333333333336,59.42,27.26
2007,j.b._holmes,312.6,64.57,38.25,51.82,31.38
2007,j.j._henry,294.4,66.67,36.083333333333336,51.76,26.82
2007,j.p._hayes,291.9,62.92,36.333333333333336,58.92,29.92
2007,jaco_van_zyl,285.3,63.95,37.916666666666664,58.18,25.0
2007,jarrod_lyle,292.6,64.61,35.666666666666664,58.06,29.23
2007,jason_bohn,287.1,65.01,34.75,54.87,28.08
2007,jason_dufner,289.7,65.06,37.083333333333336,55.96,27.29
2007,jason_gore,303.0,65.57,37.666666666666664,58.35,30.21
2007,jason_schultz,295.7,62.24,37.666666666666664,59.85,26.52
2007,jay_williamson,291.6,66.33,33.583333333333336,57.76,29.65
2007,jeff_brehaut,291.2,65.11,35.75,57.54,25.94
2007,jeff_gove,290.5,70.17,35.5,54.43,25.83
2007,jeff_maggert,284.2,66.53,35.5,56.3,27.36
2007,jeff_overton,299.3,68.87,36.333333333333336,62.46,28.59
2007,jeff_quinney,281.5,65.61,34.666666666666664,54.76,28.99
2007,jeff_sluman,280.5,61.01,33.916666666666664,51.15,24.55
2007,jerry_kelly,281.0,64.83,34.25,58.14,27.22
2007,jesper_parnevik,288.5,66.53,37.25,57.11,31.84
2007,jim_furyk,279.7,69.44,32.333333333333336,60.53,27.83
2007,jim_rutledge,288.5,64.24,36.75,56.5,21.96
2007,joe_durant,284.3,68.52,32.833333333333336,52.94,24.32
2007,joe_ogilvie,289.5,61.68,36.0,57.1,31.58
2007,joey_sindelar,287.1,66.67,32.416666666666664,53.33,26.17
2007,john_daly,312.9,61.3,38.75,48.91,32.2
2007,john_mallinger,280.9,62.96,34.666666666666664,61.88,27.74
2007,john_merrick,297.1,69.13,35.916666666666664,54.6,27.58
2007,john_rollins,290.4,63.64,36.25,59.0,28.01
2007,john_senden,294.2,70.33,35.666666666666664,56.56,26.89
2007,johnson_wagner,285.5,67.75,36.833333333333336,53.11,27.16
2007,jonathan_byrd,292.0,63.55,36.083333333333336,58.46,33.45
2007,josé_coceres,273.0,61.96,33.916666666666664,63.17,25.39
2007,josé_maría_olazábal,276.0,54.33,39.666666666666664,54.99,27.25
2007,justin_leonard,282.7,64.8,33.75,59.97,26.61
2007,justin_rose,288.7,65.73,34.5,59.89,31.41
2007,k.j._choi,284.1,65.29,38.25,62.34,28.61
2007,ken_duke,288.4,65.58,34.083333333333336,60.95,27.58
2007,kenny_perry,299.6,67.54,34.25,58.97,26.44
2007,kent_jones,287.1,66.95,36.083333333333336,55.81,28.53
2007,kevin_na,287.4,61.97,37.833333333333336,63.65,32.08
2007,kevin_stadler,292.9,65.57,36.333333333333336,51.24,25.54
2007,kevin_sutherland,291.3,65.49,38.833333333333336,57.2,27.97
2007,kirk_triplett,277.5,65.58,34.5,57.86,26.41
2007,kyle_reifers,296.3,64.49,36.333333333333336,53.29,25.22
2007,lee_janzen,288.0,64.32,36.333333333333336,54.99,26.79
2007,lucas_glover,295.4,66.27,36.75,58.57,30.74
2007,luke_donald,278.4,63.18,34.666666666666664,57.43,28.55
2007,marco_dawson,289.8,63.62,37.0,59.78,28.33
2007,mark_brooks,275.2,64.85,33.5,60.32,21.85
2007,mark_calcavecchia,290.2,64.11,34.5,56.35,32.75
2007,mark_hensby,287.0,63.37,35.833333333333336,57.87,27.74
2007,mark_wilson,285.3,64.86,35.25,60.57,26.37
2007,mathew_goggin,298.7,68.84,37.5,57.72,26.94
2007,mathias_grönberg,301.5,64.5,37.833333333333336,56.18,30.09
2007,matt_hendrix,301.7,64.94,37.0,49.87,26.51
2007,matt_kuchar,277.1,64.95,34.583333333333336,63.41,26.67
2007,michael_allen,293.0,66.59,34.75,54.39,28.11
2007,michael_boyd,278.7,63.06,36.916666666666664,58.31,25.97
2007,michael_putnam,294.5,67.03,37.0,49.08,27.5
2007,michael_sim,291.1,64.53,35.416666666666664,62.35,27.57
2007,mike_weir,289.3,63.03,36.833333333333336,58.44,28.2
2007,nathan_green,284.3,61.9,37.25,60.97,30.55
2007,nick_o'hern,279.3,60.21,36.25,56.26,25.92
2007,nick_watney,301.4,66.48,36.75,57.71,28.54
2007,padraig_harrington,293.2,60.3,35.583333333333336,61.63,31.35
2007,parker_mclachlin,288.5,60.55,38.916666666666664,59.0,29.1
2007,pat_perez,296.6,65.49,34.75,53.12,28.72
2007,paul_gow,280.1,63.72,37.333333333333336,54.76,26.92
2007,paul_goydos,272.4,59.42,34.916666666666664,57.31,27.98
2007,paul_stankowski,295.7,63.19,38.666666666666664,53.77,28.94
2007,peter_lonard,290.9,64.61,36.083333333333336,59.88,26.94
2007,phil_mickelson,298.1,64.95,36.25,59.15,31.6
2007,retief_goosen,292.9,58.91,37.333333333333336,54.37,26.28
2007,rich_barcelo,286.0,63.11,37.333333333333336,55.79,29.35
2007,rich_beem,291.0,64.36,36.583333333333336,53.06,30.87
2007,richard_johnson,281.1,64.65,35.833333333333336,56.3,23.56
2007,robert_allenby,299.6,68.29,34.416666666666664,53.35,29.16
2007,robert_gamez,281.2,65.81,33.75,50.68,27.04
2007,robert_garrigus,310.5,67.02,36.166666666666664,51.77,30.51
2007,rocco_mediate,278.1,64.89,34.25,54.95,28.91
2007,rod_pampling,286.4,65.12,36.666666666666664,58.23,26.57
2007,rory_sabbatini,289.9,61.6,36.5,63.92,31.54
2007,ryan_armour,284.7,66.29,34.916666666666664,54.4,28.01
2007,ryan_moore,290.7,65.64,35.583333333333336,57.82,29.22
2007,ryan_palmer,294.9,63.8,34.75,55.31,28.05
2007,ryuji_imada,282.6,62.72,38.666666666666664,59.61,31.76
2007,scott_gutschewski,306.1,62.7,38.416666666666664,52.96,29.58
2007,scott_verplank,279.6,64.33,34.25,61.15,27.09
2007,sean_o'hair,296.8,67.12,35.166666666666664,60.17,28.98
2007,sergio_garcia,294.2,64.56,35.25,57.96,30.16
2007,shaun_micheel,284.4,66.04,34.583333333333336,57.25,26.12
2007,shigeki_maruyama,277.7,60.98,36.333333333333336,58.66,29.03
2007,stephen_ames,282.2,64.94,34.333333333333336,58.49,26.49
2007,stephen_leaney,277.4,68.43,34.75,59.44,24.6
2007,steve_allan,302.4,64.78,37.333333333333336,55.08,31.24
2007,steve_elkington,280.7,63.05,36.916666666666664,60.33,27.07
2007,steve_flesch,287.5,65.83,34.833333333333336,58.05,27.12
2007,steve_lowery,292.0,66.29,35.416666666666664,56.12,29.69
2007,steve_marino,298.1,66.07,36.416666666666664,59.07,29.37
2007,steve_stricker,283.7,65.83,32.666666666666664,60.98,29.74
2007,steve_wheatcroft,286.1,64.25,38.833333333333336,54.73,27.8
2007,stewart_cink,294.7,66.16,35.083333333333336,56.9,28.87
2007,stuart_appleby,290.9,61.57,35.916666666666664,58.42,27.39
2007,tag_ridings,303.9,62.78,36.25,57.61,32.09
2007,ted_purdy,294.1,67.23,34.416666666666664,55.19,26.24
2007,tiger_woods,302.4,71.02,32.166666666666664,61.02,31.98
2007,tim_clark,278.1,61.37,31.916666666666668,63.6,30.16
2007,tim_herron,287.3,64.6,36.666666666666664,56.43,27.68
2007,tim_petrovic,286.4,62.89,37.166666666666664,60.59,30.6
2007,todd_hamilton,288.7,56.94,36.583333333333336,50.76,24.39
2007,tom_byrum,281.4,65.16,35.583333333333336,57.14,22.36
2007,tom_johnson,288.4,64.51,37.083333333333336,53.91,27.58
2007,tom_lehman,284.6,68.19,33.916666666666664,53.8,25.3
2007,tom_pernice_jr.,281.4,61.86,36.25,59.94,29.0
2007,tommy_armour_iii,285.7,69.84,33.083333333333336,55.74,26.5
2007,trevor_immelman,286.6,65.52,35.25,56.16,24.19
2007,tripp_isenhour,287.1,60.57,36.75,56.7,27.1
2007,troy_matteson,296.6,63.54,37.166666666666664,56.22,29.03
2007,vaughn_taylor,283.6,64.18,33.25,54.37,31.44
2007,vijay_singh,293.8,66.22,35.666666666666664,58.88,30.08
2007,will_mackenzie,291.4,66.17,36.25,55.83,29.09
2007,woody_austin,286.1,65.5,34.833333333333336,60.85,28.92
2007,zach_johnson,280.4,64.44,35.166666666666664,60.42,26.81
2008,aaron_baddeley,290.3,62.02,38.166666666666664,58.52,30.59
2008,adam_scott,302.1,63.72,36.083333333333336,53.44,30.3
2008,alejandro_cañizares,287.1,62.37,36.5,56.71,28.8
2008,alex_cejka,282.7,63.12,34.166666666666664,55.68,26.53
2008,andres_romero,299.1,58.79,35.666666666666664,57.75,29.36
2008,anthony_kim,300.9,65.78,35.583333333333336,59.32,30.09
2008,bart_bryant,279.5,64.88,33.166666666666664,59.18,24.55
2008,ben_crane,287.8,65.76,35.0,61.51,29.92
2008,ben_curtis,284.7,63.45,34.416666666666664,59.2,26.21
2008,bill_haas,296.7,68.07,36.5,55.31,29.11
2008,billy_andrade,283.3,63.52,35.0,54.09,23.56
2008,billy_mayfair,284.0,68.12,35.5,60.07,24.68
2008,bo_van_pelt,292.0,67.3,36.166666666666664,56.39,27.51
2008,bob_estes,282.6,68.69,34.666666666666664,60.08,25.6
2008,bob_sowards,287.9,63.43,37.083333333333336,55.25,25.36
2008,bob_tway,279.2,67.36,34.25,60.37,32.56
2008,boo_weekley,291.7,67.87,34.666666666666664,57.08,27.51
2008,brad_adamonis,289.9,65.86,37.5,56.08,27.83
2008,brad_elder,289.8,64.94,37.833333333333336,60.0,25.67
2008,brandt_jobe,298.8,66.45,34.916666666666664,53.5,26.21
2008,brandt_snedeker,280.8,63.36,35.166666666666664,57.22,27.72
2008,brenden_pappas,294.9,65.28,36.25,58.93,29.34
2008,brett_quigley,287.5,64.53,37.083333333333336,57.23,26.3
2008,brett_rumford,282.7,61.52,36.666666666666664,55.2,28.95
2008,brian_davis,277.7,65.23,35.583333333333336,61.39,29.17
2008,brian_gay,270.5,63.71,33.083333333333336,64.82,29.71
2008,briny_baird,285.2,70.0,33.5,62.43,25.25
2008,bubba_watson,315.1,67.6,35.416666666666664,54.69,28.83
2008,cameron_beckman,281.9,65.82,34.0,58.23,29.01
2008,camilo_villegas,293.3,64.6,34.916666666666664,53.52,31.86
2008,carl_pettersson,286.0,63.54,35.5,59.0,29.0
2008,carlos_franco,285.6,66.83,36.916666666666664,55.0,28.73
2008,chad_campbell,289.9,68.44,32.666666666666664,54.68,29.58
2008,chad_collins,277.5,60.86,38.25,57.63,29.09
2008,charles_howell_iii,293.6,66.78,36.583333333333336,56.42,27.27
2008,charles_warren,301.1,66.88,36.166666666666664,48.41,26.82
2008,charley_hoffman,300.8,66.24,35.166666666666664,57.42,28.62
2008,charlie_wi,287.4,66.44,35.25,63.14,27.81
2008,chez_reavie,281.8,66.61,33.083333333333336,58.91,26.05
2008,chris_dimarco,277.4,63.35,35.5,56.45,26.9
2008,chris_riley,279.1,61.89,36.916666666666664,64.75,26.62
2008,chris_stroud,287.4,67.63,34.833333333333336,54.0,25.38
2008,cliff_kresge,280.9,65.0,35.416666666666664,53.97,25.51
2008,cody_freeman,287.8,61.29,35.75,53.24,26.79
2008,corey_pavin,261.4,57.95,34.833333333333336,64.43,29.25
2008,craig_kanada,272.6,62.52,34.583333333333336,60.55,27.86
2008,d.j._trahan,291.3,66.25,34.666666666666664,55.69,28.44
2008,daniel_chopra,294.2,59.77,38.5,57.24,31.19
2008,david_duval,285.5,57.84,37.25,49.1,25.85
2008,david_lutterus,287.9,62.37,37.0,52.65,25.38
2008,david_toms,282.2,65.2,34.25,52.11,28.3
2008,davis_love_iii,301.3,64.74,35.833333333333336,55.56,28.45
2008,dean_wilson,276.2,65.61,34.0,57.23,28.21
2008,doug_labelle_ii,281.6,64.66,34.166666666666664,58.27,25.93
2008,dudley_hart,275.5,66.11,36.25,61.12,28.45
2008,dustin_johnson,309.7,63.71,37.333333333333336,51.58,29.59
2008,eric_axley,287.7,61.16,37.333333333333336,59.84,29.63
2008,ernie_els,291.6,61.33,33.25,56.61,27.82
2008,frank_lickliter_ii,284.1,63.97,35.333333333333336,57.64,29.43
2008,fred_couples,299.6,65.46,35.25,58.18,29.26
2008,freddie_jacobson,282.7,61.82,35.0,57.84,28.64
2008,gavin_coles,271.5,67.15,31.583333333333332,62.13,25.59
2008,geoff_ogilvy,292.1,61.89,33.833333333333336,59.91,25.98
2008,george_mcneill,295.0,68.44,35.5,51.72,28.97
2008,glen_day,274.9,64.37,34.416666666666664,62.37,26.19
2008,greg_kraft,273.6,59.49,34.25,58.35,28.86
2008,harrison_frazar,299.9,70.34,35.083333333333336,53.31,26.31
2008,heath_slocum,279.9,66.77,31.166666666666668,58.04,24.44
2008,hunter_mahan,289.9,69.61,34.416666666666664,53.55,27.26
2008,ian_poulter,283.6,59.75,35.833333333333336,56.34,26.1
2008,j.b._holmes,310.3,62.94,37.333333333333336,55.03,31.57
2008,j.j._henry,291.7,69.19,36.166666666666664,55.59,23.68
2008,j.p._hayes,284.2,61.03,38.166666666666664,58.09,25.68
2008,james_driscoll,295.0,65.05,38.833333333333336,54.73,28.77
2008,jason_allred,298.6,62.67,39.25,56.14,29.64
2008,jason_day,297.4,65.5,38.75,57.26,28.66
2008,jason_gore,299.7,67.02,34.833333333333336,55.73,30.14
2008,jay_williamson,284.4,66.73,33.416666666666664,54.65,23.93
2008,jeff_gove,286.4,67.87,34.416666666666664,57.89,23.49
2008,jeff_maggert,285.9,66.34,36.166666666666664,55.85,27.88
2008,jeff_overton,297.6,64.14,37.583333333333336,56.18,29.56
2008,jeff_quinney,272.5,61.81,33.75,58.19,29.4
2008,jerry_kelly,277.0,63.36,34.916666666666664,57.76,25.18
2008,jesper_parnevik,287.6,60.85,39.583333333333336,60.98,31.2
2008,jim_furyk,280.4,66.78,34.333333333333336,60.32,26.93
2008,jim_mcgovern,280.0,65.46,33.833333333333336,53.85,25.89
